OrderID,CustomerID,OrderDate,Year,Qtr,UnitPrice,Quantity,Discount,TotPurchase
10694,QUICK,10/6/1997 0:00,1997,4,15,50,0,750
10695,WILMK,10/7/1997 0:00,1997,4,40,10,0,400
10695,WILMK,10/7/1997 0:00,1997,4,38,4,0,152
10695,WILMK,10/7/1997 0:00,1997,4,4.5,20,0,90
10696,WHITC,10/8/1997 0:00,1997,4,39,20,0,780
10696,WHITC,10/8/1997 0:00,1997,4,12,18,0,216
10697,LINOD,10/8/1997 0:00,1997,4,9.2,7,0.25,48.3
10697,LINOD,10/8/1997 0:00,1997,4,18,9,0.25,121.5
10697,LINOD,10/8/1997 0:00,1997,4,13.25,30,0.25,298.13
10697,LINOD,10/8/1997 0:00,1997,4,15,30,0.25,337.5
10698,ERNSH,10/9/1997 0:00,1997,4,21,15,0,315
10698,ERNSH,10/9/1997 0:00,1997,4,39,8,0.05,296.4
10698,ERNSH,10/9/1997 0:00,1997,4,123.79,12,0.05,1411.21
10698,ERNSH,10/9/1997 0:00,1997,4,21.05,65,0.05,1299.84
10698,ERNSH,10/9/1997 0:00,1997,4,15,8,0.05,114
10699,MORGK,10/9/1997 0:00,1997,4,9.5,12,0,114
10700,SAVEA,10/10/1997 0:00,1997,4,18,5,0.2,72
10700,SAVEA,10/10/1997 0:00,1997,4,14,12,0.2,134.4
10700,SAVEA,10/10/1997 0:00,1997,4,12.5,40,0.2,400
10700,SAVEA,10/10/1997 0:00,1997,4,21.5,60,0.2,1032
10701,HUNGO,10/13/1997 0:00,1997,4,55,42,0.15,1963.5
10701,HUNGO,10/13/1997 0:00,1997,4,21.5,20,0.15,365.5
10701,HUNGO,10/13/1997 0:00,1997,4,18,35,0.15,535.5
10702,ALFKI,10/13/1997 0:00,1997,4,10,6,0,60
10702,ALFKI,10/13/1997 0:00,1997,4,18,15,0,270
10703,FOLKO,10/14/1997 0:00,1997,4,19,5,0,95
10703,FOLKO,10/14/1997 0:00,1997,4,55,35,0,1925
10703,FOLKO,10/14/1997 0:00,1997,4,15,35,0,525
10704,QUEEN,10/14/1997 0:00,1997,4,22,6,0,132
10704,QUEEN,10/14/1997 0:00,1997,4,4.5,35,0,157.5
10704,QUEEN,10/14/1997 0:00,1997,4,12.75,24,0,306
10705,HILAA,10/15/1997 0:00,1997,4,12.5,20,0,250
10705,HILAA,10/15/1997 0:00,1997,4,32,4,0,128
10706,OLDWO,10/16/1997 0:00,1997,4,17.45,20,0,349
10706,OLDWO,10/16/1997 0:00,1997,4,46,24,0,1104
10706,OLDWO,10/16/1997 0:00,1997,4,55,8,0,440
10707,AROUT,10/16/1997 0:00,1997,4,24,21,0,504
10707,AROUT,10/16/1997 0:00,1997,4,19.5,40,0,780
10707,AROUT,10/16/1997 0:00,1997,4,15,28,0.15,357
10708,THEBI,10/17/1997 0:00,1997,4,21.35,4,0,85.4
10708,THEBI,10/17/1997 0:00,1997,4,19,5,0,95
10709,GOURL,10/17/1997 0:00,1997,4,40,40,0,1600
10709,GOURL,10/17/1997 0:00,1997,4,53,28,0,1484
10709,GOURL,10/17/1997 0:00,1997,4,34,10,0,340
10710,FRANS,10/20/1997 0:00,1997,4,9.2,5,0,46
10710,FRANS,10/20/1997 0:00,1997,4,9.5,5,0,47.5
10711,SAVEA,10/21/1997 0:00,1997,4,9.2,12,0,110.4
10711,SAVEA,10/21/1997 0:00,1997,4,9.65,42,0,405.3
10711,SAVEA,10/21/1997 0:00,1997,4,32.8,120,0,3936
10712,HUNGO,10/21/1997 0:00,1997,4,32.8,3,0.05,93.48
10712,HUNGO,10/21/1997 0:00,1997,4,38,30,0,1140
10713,SAVEA,10/22/1997 0:00,1997,4,31,18,0,558
10713,SAVEA,10/22/1997 0:00,1997,4,31.23,30,0,936.9
10713,SAVEA,10/22/1997 0:00,1997,4,9.5,110,0,1045
10713,SAVEA,10/22/1997 0:00,1997,4,12,24,0,288
10714,SAVEA,10/22/1997 0:00,1997,4,19,30,0.25,427.5
10714,SAVEA,10/22/1997 0:00,1997,4,39,27,0.25,789.75
10714,SAVEA,10/22/1997 0:00,1997,4,9.5,50,0.25,356.25
10714,SAVEA,10/22/1997 0:00,1997,4,38,18,0.25,513
10714,SAVEA,10/22/1997 0:00,1997,4,13.25,12,0.25,119.25
10715,BONAP,10/23/1997 0:00,1997,4,31,21,0,651
10715,BONAP,10/23/1997 0:00,1997,4,21.5,30,0,645
10716,RANCH,10/24/1997 0:00,1997,4,10,5,0,50
10716,RANCH,10/24/1997 0:00,1997,4,53,7,0,371
10716,RANCH,10/24/1997 0:00,1997,4,28.5,10,0,285
10717,FRANK,10/24/1997 0:00,1997,4,10,32,0.05,304
10717,FRANK,10/24/1997 0:00,1997,4,7.45,15,0,111.75
10717,FRANK,10/24/1997 0:00,1997,4,36,25,0.05,855
10718,KOENE,10/27/1997 0:00,1997,4,38,36,0,1368
10718,KOENE,10/27/1997 0:00,1997,4,17.45,20,0,349
10718,KOENE,10/27/1997 0:00,1997,4,19,40,0,760
10718,KOENE,10/27/1997 0:00,1997,4,49.3,20,0,986
10719,LETSS,10/27/1997 0:00,1997,4,62.5,12,0.25,562.5
10719,LETSS,10/27/1997 0:00,1997,4,25.89,3,0.25,58.25
10719,LETSS,10/27/1997 0:00,1997,4,7.45,40,0.25,223.5
10720,QUEDE,10/28/1997 0:00,1997,4,18,21,0,378
10720,QUEDE,10/28/1997 0:00,1997,4,21.5,8,0,172
10721,QUICK,10/29/1997 0:00,1997,4,19.45,50,0.05,923.88
10722,SAVEA,10/29/1997 0:00,1997,4,19,3,0,57
10722,SAVEA,10/29/1997 0:00,1997,4,12.5,50,0,625
10722,SAVEA,10/29/1997 0:00,1997,4,12.5,45,0,562.5
10722,SAVEA,10/29/1997 0:00,1997,4,7.75,42,0,325.5
10723,WHITC,10/30/1997 0:00,1997,4,31.23,15,0,468.45
10724,MEREP,10/30/1997 0:00,1997,4,31,16,0,496
10724,MEREP,10/30/1997 0:00,1997,4,28.5,5,0,142.5
10725,FAMIA,10/31/1997 0:00,1997,4,9.65,12,0,115.8
10725,FAMIA,10/31/1997 0:00,1997,4,7,4,0,28
10725,FAMIA,10/31/1997 0:00,1997,4,24,6,0,144
10726,EASTC,11/3/1997 0:00,1997,4,22,25,0,550
10726,EASTC,11/3/1997 0:00,1997,4,21,5,0,105
10727,REGGC,11/3/1997 0:00,1997,4,39,20,0.05,741
10727,REGGC,11/3/1997 0:00,1997,4,38,10,0.05,361
10727,REGGC,11/3/1997 0:00,1997,4,55,10,0.05,522.5
10728,QUEEN,11/4/1997 0:00,1997,4,25.89,15,0,388.35
10728,QUEEN,11/4/1997 0:00,1997,4,18.4,6,0,110.4
10728,QUEEN,11/4/1997 0:00,1997,4,24,12,0,288
10728,QUEEN,11/4/1997 0:00,1997,4,34,15,0,510
10729,LINOD,11/4/1997 0:00,1997,4,18,50,0,900
10729,LINOD,11/4/1997 0:00,1997,4,10,30,0,300
10729,LINOD,11/4/1997 0:00,1997,4,16.25,40,0,650
10730,BONAP,11/5/1997 0:00,1997,4,17.45,15,0.05,248.66
10730,BONAP,11/5/1997 0:00,1997,4,12.5,3,0.05,35.63
10730,BONAP,11/5/1997 0:00,1997,4,21.05,10,0.05,199.97
10731,CHOPS,11/6/1997 0:00,1997,4,10,40,0.05,380
10731,CHOPS,11/6/1997 0:00,1997,4,53,30,0.05,1510.5
10732,BONAP,11/6/1997 0:00,1997,4,18,20,0,360
10733,BERGS,11/7/1997 0:00,1997,4,23.25,16,0,372
10733,BERGS,11/7/1997 0:00,1997,4,45.6,20,0,912
10733,BERGS,11/7/1997 0:00,1997,4,7,25,0,175
10734,GOURL,11/7/1997 0:00,1997,4,25,30,0,750
10734,GOURL,11/7/1997 0:00,1997,4,25.89,15,0,388.35
10734,GOURL,11/7/1997 0:00,1997,4,18,20,0,360
10735,LETSS,11/10/1997 0:00,1997,4,28.5,20,0.1,513
10735,LETSS,11/10/1997 0:00,1997,4,13,2,0.1,23.4
10736,HUNGO,11/11/1997 0:00,1997,4,21.05,40,0,842
10736,HUNGO,11/11/1997 0:00,1997,4,7.75,20,0,155
10737,VINET,11/11/1997 0:00,1997,4,6,4,0,24
10737,VINET,11/11/1997 0:00,1997,4,9.65,12,0,115.8
10738,SPECD,11/12/1997 0:00,1997,4,17.45,3,0,52.35
10739,VINET,11/12/1997 0:00,1997,4,19,6,0,114
10739,VINET,11/12/1997 0:00,1997,4,7,18,0,126
10740,WHITC,11/13/1997 0:00,1997,4,45.6,5,0.2,182.4
10740,WHITC,11/13/1997 0:00,1997,4,18,35,0.2,504
10740,WHITC,11/13/1997 0:00,1997,4,9.5,40,0.2,304
10740,WHITC,11/13/1997 0:00,1997,4,38,14,0.2,425.6
10741,AROUT,11/14/1997 0:00,1997,4,19,15,0.2,228
10742,BOTTM,11/14/1997 0:00,1997,4,10,20,0,200
10742,BOTTM,11/14/1997 0:00,1997,4,34,50,0,1700
10742,BOTTM,11/14/1997 0:00,1997,4,34.8,35,0,1218
10743,AROUT,11/17/1997 0:00,1997,4,12,28,0.05,319.2
10744,VAFFE,11/17/1997 0:00,1997,4,18.4,50,0.2,736
10745,QUICK,11/18/1997 0:00,1997,4,62.5,24,0,1500
10745,QUICK,11/18/1997 0:00,1997,4,19.45,16,0,311.2
10745,QUICK,11/18/1997 0:00,1997,4,55,45,0,2475
10745,QUICK,11/18/1997 0:00,1997,4,34.8,7,0,243.6
10746,CHOPS,11/19/1997 0:00,1997,4,6,6,0,36
10746,CHOPS,11/19/1997 0:00,1997,4,14,28,0,392
10746,CHOPS,11/19/1997 0:00,1997,4,49.3,9,0,443.7
10746,CHOPS,11/19/1997 0:00,1997,4,36,40,0,1440
10747,PICCO,11/19/1997 0:00,1997,4,12.5,8,0,100
10747,PICCO,11/19/1997 0:00,1997,4,9.65,35,0,337.75
10747,PICCO,11/19/1997 0:00,1997,4,43.9,9,0,395.1
10747,PICCO,11/19/1997 0:00,1997,4,36,30,0,1080
10748,SAVEA,11/20/1997 0:00,1997,4,9,44,0,396
10748,SAVEA,11/20/1997 0:00,1997,4,18.4,40,0,736
10748,SAVEA,11/20/1997 0:00,1997,4,38,28,0,1064
10749,ISLAT,11/20/1997 0:00,1997,4,38,15,0,570
10749,ISLAT,11/20/1997 0:00,1997,4,55,6,0,330
10749,ISLAT,11/20/1997 0:00,1997,4,18,10,0,180
10750,WARTH,11/21/1997 0:00,1997,4,23.25,5,0.15,98.81
10750,WARTH,11/21/1997 0:00,1997,4,9.5,40,0.15,323
10750,WARTH,11/21/1997 0:00,1997,4,55,25,0.15,1168.75
10751,RICSU,11/24/1997 0:00,1997,4,31.23,12,0.1,337.28
10751,RICSU,11/24/1997 0:00,1997,4,25.89,30,0,776.7
10751,RICSU,11/24/1997 0:00,1997,4,16.25,20,0.1,292.5
10751,RICSU,11/24/1997 0:00,1997,4,15,15,0,225
10752,NORTS,11/24/1997 0:00,1997,4,18,8,0,144
10752,NORTS,11/24/1997 0:00,1997,4,36,3,0,108
10753,FRANS,11/25/1997 0:00,1997,4,9.5,4,0,38
10753,FRANS,11/25/1997 0:00,1997,4,10,5,0,50
10754,MAGAA,11/25/1997 0:00,1997,4,18.4,3,0,55.2
10755,BONAP,11/26/1997 0:00,1997,4,9.5,30,0.25,213.75
10755,BONAP,11/26/1997 0:00,1997,4,38,30,0.25,855
10755,BONAP,11/26/1997 0:00,1997,4,19.5,14,0.25,204.75
10755,BONAP,11/26/1997 0:00,1997,4,36,25,0.25,675
10756,SPLIR,11/27/1997 0:00,1997,4,62.5,21,0.2,1050
10756,SPLIR,11/27/1997 0:00,1997,4,19,20,0.2,304
10756,SPLIR,11/27/1997 0:00,1997,4,12.5,6,0.2,60
10756,SPLIR,11/27/1997 0:00,1997,4,36,20,0.2,576
10757,SAVEA,11/27/1997 0:00,1997,4,14,30,0,420
10757,SAVEA,11/27/1997 0:00,1997,4,55,7,0,385
10757,SAVEA,11/27/1997 0:00,1997,4,49.3,30,0,1479
10757,SAVEA,11/27/1997 0:00,1997,4,33.25,24,0,798
10758,RICSU,11/28/1997 0:00,1997,4,31.23,20,0,624.6
10758,RICSU,11/28/1997 0:00,1997,4,7,60,0,420
10758,RICSU,11/28/1997 0:00,1997,4,15,40,0,600
10759,ANATR,11/28/1997 0:00,1997,4,32,10,0,320
10760,MAISD,12/1/1997 0:00,1997,4,14,12,0.25,126
10760,MAISD,12/1/1997 0:00,1997,4,43.9,40,0,1756
10760,MAISD,12/1/1997 0:00,1997,4,46,30,0.25,1035
10761,RATTC,12/2/1997 0:00,1997,4,14,35,0.25,367.5
10761,RATTC,12/2/1997 0:00,1997,4,7.75,18,0,139.5
10762,FOLKO,12/2/1997 0:00,1997,4,18,16,0,288
10762,FOLKO,12/2/1997 0:00,1997,4,9.5,30,0,285
10762,FOLKO,12/2/1997 0:00,1997,4,53,28,0,1484
10762,FOLKO,12/2/1997 0:00,1997,4,38,60,0,2280
10763,FOLIG,12/3/1997 0:00,1997,4,10,40,0,400
10763,FOLIG,12/3/1997 0:00,1997,4,21,6,0,126
10763,FOLIG,12/3/1997 0:00,1997,4,4.5,20,0,90
10764,ERNSH,12/3/1997 0:00,1997,4,10,20,0.1,180
10764,ERNSH,12/3/1997 0:00,1997,4,18,130,0.1,2106
10765,QUICK,12/4/1997 0:00,1997,4,21.05,80,0.1,1515.6
10766,OTTIK,12/5/1997 0:00,1997,4,19,40,0,760
10766,OTTIK,12/5/1997 0:00,1997,4,30,35,0,1050
10766,OTTIK,12/5/1997 0:00,1997,4,12.5,40,0,500
10767,SUPRD,12/5/1997 0:00,1997,4,14,2,0,28
10768,AROUT,12/8/1997 0:00,1997,4,21,4,0,84
10768,AROUT,12/8/1997 0:00,1997,4,12.5,50,0,625
10768,AROUT,12/8/1997 0:00,1997,4,34,15,0,510
10768,AROUT,12/8/1997 0:00,1997,4,21.5,12,0,258
10769,VAFFE,12/8/1997 0:00,1997,4,9.65,30,0.05,275.02
10769,VAFFE,12/8/1997 0:00,1997,4,7,15,0.05,99.75
10769,VAFFE,12/8/1997 0:00,1997,4,28.5,20,0,570
10769,VAFFE,12/8/1997 0:00,1997,4,49.3,15,0,739.5
10770,HANAR,12/9/1997 0:00,1997,4,21,15,0.25,236.25
10771,ERNSH,12/10/1997 0:00,1997,4,21.5,16,0,344
10772,LEHMS,12/10/1997 0:00,1997,4,123.79,18,0,2228.22
10772,LEHMS,12/10/1997 0:00,1997,4,55,25,0,1375
10773,ERNSH,12/11/1997 0:00,1997,4,39,33,0,1287
10773,ERNSH,12/11/1997 0:00,1997,4,12.5,70,0.2,700
10773,ERNSH,12/11/1997 0:00,1997,4,7.75,7,0.2,43.4
10774,FOLKO,12/11/1997 0:00,1997,4,12.5,2,0.25,18.75
10774,FOLKO,12/11/1997 0:00,1997,4,17,50,0,850
10775,THECR,12/12/1997 0:00,1997,4,31,6,0,186
10775,THECR,12/12/1997 0:00,1997,4,14,3,0,42
10776,ERNSH,12/15/1997 0:00,1997,4,12.5,16,0.05,190
10776,ERNSH,12/15/1997 0:00,1997,4,14,12,0.05,159.6
10776,ERNSH,12/15/1997 0:00,1997,4,9.5,27,0.05,243.68
10776,ERNSH,12/15/1997 0:00,1997,4,53,120,0.05,6042
10777,GOURL,12/15/1997 0:00,1997,4,14,20,0.2,224
10778,BERGS,12/16/1997 0:00,1997,4,9.65,10,0,96.5
10779,MORGK,12/16/1997 0:00,1997,4,17.45,20,0,349
10779,MORGK,12/16/1997 0:00,1997,4,49.3,20,0,986
10780,LILAS,12/16/1997 0:00,1997,4,15,35,0,525
10780,LILAS,12/16/1997 0:00,1997,4,13,15,0,195
10781,WARTH,12/17/1997 0:00,1997,4,7.45,3,0.2,17.88
10781,WARTH,12/17/1997 0:00,1997,4,38,20,0.2,608
10781,WARTH,12/17/1997 0:00,1997,4,10,35,0,350
10782,CACTU,12/17/1997 0:00,1997,4,12.5,1,0,12.5
10783,HANAR,12/18/1997 0:00,1997,4,12.5,10,0,125
10783,HANAR,12/18/1997 0:00,1997,4,263.5,5,0,1317.5
10784,MAGAA,12/18/1997 0:00,1997,4,19,30,0,570
10784,MAGAA,12/18/1997 0:00,1997,4,18,2,0.15,30.6
10784,MAGAA,12/18/1997 0:00,1997,4,34.8,30,0.15,887.4
10785,GROSR,12/18/1997 0:00,1997,4,31,10,0,310
10785,GROSR,12/18/1997 0:00,1997,4,7.75,10,0,77.5
10786,QUEEN,12/19/1997 0:00,1997,4,40,30,0.2,960
10786,QUEEN,12/19/1997 0:00,1997,4,25.89,15,0.2,310.68
10786,QUEEN,12/19/1997 0:00,1997,4,7.75,42,0.2,260.4
10787,LAMAI,12/19/1997 0:00,1997,4,19,15,0.05,270.75
10787,LAMAI,12/19/1997 0:00,1997,4,123.79,20,0.05,2352.01
10788,QUICK,12/22/1997 0:00,1997,4,9.2,50,0.05,437
10788,QUICK,12/22/1997 0:00,1997,4,7.75,40,0.05,294.5
10789,FOLIG,12/22/1997 0:00,1997,4,62.5,30,0,1875
10789,FOLIG,12/22/1997 0:00,1997,4,18,15,0,270
10789,FOLIG,12/22/1997 0:00,1997,4,43.9,30,0,1317
10789,FOLIG,12/22/1997 0:00,1997,4,12.5,18,0,225
10790,GOURL,12/22/1997 0:00,1997,4,30,3,0.15,76.5
10790,GOURL,12/22/1997 0:00,1997,4,38,20,0.15,646
10791,FRANK,12/23/1997 0:00,1997,4,123.79,14,0.05,1646.41
10791,FRANK,12/23/1997 0:00,1997,4,9.65,20,0.05,183.35
10792,WOLZA,12/23/1997 0:00,1997,4,19,10,0,190
10792,WOLZA,12/23/1997 0:00,1997,4,7.45,3,0,22.35
10792,WOLZA,12/23/1997 0:00,1997,4,12.5,15,0,187.5
10793,AROUT,12/24/1997 0:00,1997,4,9.65,14,0,135.1
10793,AROUT,12/24/1997 0:00,1997,4,7,8,0,56
10794,QUEDE,12/24/1997 0:00,1997,4,23.25,15,0.2,279
10794,QUEDE,12/24/1997 0:00,1997,4,7.45,6,0.2,35.76
10795,ERNSH,12/24/1997 0:00,1997,4,17.45,65,0,1134.25
10795,ERNSH,12/24/1997 0:00,1997,4,39,35,0.25,1023.75
10796,HILAA,12/25/1997 0:00,1997,4,31.23,21,0.2,524.66
10796,HILAA,12/25/1997 0:00,1997,4,19.45,10,0,194.5
10796,HILAA,12/25/1997 0:00,1997,4,33.25,35,0.2,931
10796,HILAA,12/25/1997 0:00,1997,4,36,24,0.2,691.2
10797,DRACD,12/25/1997 0:00,1997,4,21,20,0,420
10798,ISLAT,12/26/1997 0:00,1997,4,49.3,2,0,98.6
10798,ISLAT,12/26/1997 0:00,1997,4,34.8,10,0,348
10799,KOENE,12/26/1997 0:00,1997,4,6,20,0.15,102
10799,KOENE,12/26/1997 0:00,1997,4,4.5,20,0.15,76.5
10799,KOENE,12/26/1997 0:00,1997,4,55,25,0,1375
10800,SEVES,12/26/1997 0:00,1997,4,21,50,0.1,945
10800,SEVES,12/26/1997 0:00,1997,4,53,10,0.1,477
10800,SEVES,12/26/1997 0:00,1997,4,7.45,7,0.1,46.94
10801,BOLID,12/29/1997 0:00,1997,4,39,40,0.25,1170
10801,BOLID,12/29/1997 0:00,1997,4,123.79,20,0.25,1856.85
10802,SIMOB,12/29/1997 0:00,1997,4,25.89,25,0.25,485.44
10802,SIMOB,12/29/1997 0:00,1997,4,53,30,0.25,1192.5
10802,SIMOB,12/29/1997 0:00,1997,4,24,60,0.25,1080
10802,SIMOB,12/29/1997 0:00,1997,4,49.3,5,0.25,184.88
10803,WELLI,12/30/1997 0:00,1997,4,9.2,24,0.05,209.76
10803,WELLI,12/30/1997 0:00,1997,4,14,15,0.05,199.5
10803,WELLI,12/30/1997 0:00,1997,4,55,15,0.05,783.75
10804,SEVES,12/30/1997 0:00,1997,4,31,36,0,1116
10804,SEVES,12/30/1997 0:00,1997,4,45.6,24,0,1094.4
10804,SEVES,12/30/1997 0:00,1997,4,20,4,0.15,68
10805,THEBI,12/30/1997 0:00,1997,4,14,10,0,140
10805,THEBI,12/30/1997 0:00,1997,4,263.5,10,0,2635
10806,VICTE,12/31/1997 0:00,1997,4,19,20,0.25,285
10806,VICTE,12/31/1997 0:00,1997,4,21.05,2,0,42.1
10806,VICTE,12/31/1997 0:00,1997,4,10,15,0.25,112.5
10807,FRANS,12/31/1997 0:00,1997,4,18.4,1,0,18.4
10808,OLDWO,1/1/1998 0:00,1998,1,38,20,0.15,646
10808,OLDWO,1/1/1998 0:00,1998,1,18,50,0.15,765
10809,WELLI,1/1/1998 0:00,1998,1,7,20,0,140
10810,LAUGB,1/1/1998 0:00,1998,1,6,7,0,42
10810,LAUGB,1/1/1998 0:00,1998,1,14,5,0,70
10810,LAUGB,1/1/1998 0:00,1998,1,15,5,0,75
10811,LINOD,1/2/1998 0:00,1998,1,9.2,15,0,138
10811,LINOD,1/2/1998 0:00,1998,1,9,18,0,162
10811,LINOD,1/2/1998 0:00,1998,1,18.4,30,0,552
10812,REGGC,1/2/1998 0:00,1998,1,12.5,16,0.1,180
10812,REGGC,1/2/1998 0:00,1998,1,34.8,40,0.1,1252.8
10812,REGGC,1/2/1998 0:00,1998,1,13,20,0,260
10813,RICAR,1/5/1998 0:00,1998,1,19,12,0.2,182.4
10813,RICAR,1/5/1998 0:00,1998,1,12,35,0,420
10814,VICTE,1/5/1998 0:00,1998,1,9.65,20,0,193
10814,VICTE,1/5/1998 0:00,1998,1,46,20,0.15,782
10814,VICTE,1/5/1998 0:00,1998,1,12.75,8,0.15,86.7
10814,VICTE,1/5/1998 0:00,1998,1,28.5,30,0.15,726.75
10815,SAVEA,1/5/1998 0:00,1998,1,2.5,16,0,40
10816,GREAL,1/6/1998 0:00,1998,1,263.5,30,0.05,7509.75
10816,GREAL,1/6/1998 0:00,1998,1,49.3,20,0.05,936.7
10817,KOENE,1/6/1998 0:00,1998,1,31.23,40,0.15,1061.82
10817,KOENE,1/6/1998 0:00,1998,1,263.5,30,0,7905
10817,KOENE,1/6/1998 0:00,1998,1,18.4,60,0.15,938.4
10817,KOENE,1/6/1998 0:00,1998,1,49.3,25,0.15,1047.63
10818,MAGAA,1/7/1998 0:00,1998,1,32,20,0,640
10818,MAGAA,1/7/1998 0:00,1998,1,9.65,20,0,193
10819,CACTU,1/7/1998 0:00,1998,1,46,7,0,322
10819,CACTU,1/7/1998 0:00,1998,1,7.75,20,0,155
10820,RATTC,1/7/1998 0:00,1998,1,38,30,0,1140
10821,SPLIR,1/8/1998 0:00,1998,1,18,20,0,360
10821,SPLIR,1/8/1998 0:00,1998,1,53,6,0,318
10822,TRAIH,1/8/1998 0:00,1998,1,49.3,3,0,147.9
10822,TRAIH,1/8/1998 0:00,1998,1,15,6,0,90
10823,LILAS,1/9/1998 0:00,1998,1,21,20,0.1,378
10823,LILAS,1/9/1998 0:00,1998,1,19.5,15,0,292.5
10823,LILAS,1/9/1998 0:00,1998,1,55,40,0.1,1980
10823,LILAS,1/9/1998 0:00,1998,1,13,15,0.1,175.5
10824,FOLKO,1/9/1998 0:00,1998,1,9.65,12,0,115.8
10824,FOLKO,1/9/1998 0:00,1998,1,15,9,0,135
10825,DRACD,1/9/1998 0:00,1998,1,31.23,12,0,374.76
10825,DRACD,1/9/1998 0:00,1998,1,32.8,20,0,656
10826,BLONP,1/12/1998 0:00,1998,1,12.5,35,0,437.5
10826,BLONP,1/12/1998 0:00,1998,1,19.5,15,0,292.5
10827,BONAP,1/12/1998 0:00,1998,1,31,15,0,465
10827,BONAP,1/12/1998 0:00,1998,1,18,21,0,378
10828,RANCH,1/13/1998 0:00,1998,1,81,5,0,405
10828,RANCH,1/13/1998 0:00,1998,1,263.5,2,0,527
10829,ISLAT,1/13/1998 0:00,1998,1,19,10,0,190
10829,ISLAT,1/13/1998 0:00,1998,1,40,20,0,800
10829,ISLAT,1/13/1998 0:00,1998,1,6,10,0,60
10829,ISLAT,1/13/1998 0:00,1998,1,34,21,0,714
10830,TRADH,1/13/1998 0:00,1998,1,25,6,0,150
10830,TRADH,1/13/1998 0:00,1998,1,18,28,0,504
10830,TRADH,1/13/1998 0:00,1998,1,34,30,0,1020
10830,TRADH,1/13/1998 0:00,1998,1,12.5,24,0,300
10831,SANTG,1/14/1998 0:00,1998,1,9.2,2,0,18.4
10831,SANTG,1/14/1998 0:00,1998,1,18,8,0,144
10831,SANTG,1/14/1998 0:00,1998,1,263.5,8,0,2108
10831,SANTG,1/14/1998 0:00,1998,1,46,9,0,414
10832,LAMAI,1/14/1998 0:00,1998,1,6,3,0.2,14.4
10832,LAMAI,1/14/1998 0:00,1998,1,14,10,0.2,112
10832,LAMAI,1/14/1998 0:00,1998,1,19.45,16,0.2,248.96
10832,LAMAI,1/14/1998 0:00,1998,1,33.25,3,0,99.75
10833,OTTIK,1/15/1998 0:00,1998,1,30,20,0.1,540
10833,OTTIK,1/15/1998 0:00,1998,1,12.5,9,0.1,101.25
10833,OTTIK,1/15/1998 0:00,1998,1,32.8,9,0.1,265.68
10834,TRADH,1/15/1998 0:00,1998,1,123.79,8,0.05,940.8
10834,TRADH,1/15/1998 0:00,1998,1,25.89,20,0.05,491.91
10835,ALFKI,1/15/1998 0:00,1998,1,55,15,0,825
10835,ALFKI,1/15/1998 0:00,1998,1,13,2,0.2,20.8
10836,ERNSH,1/16/1998 0:00,1998,1,21,52,0,1092
10836,ERNSH,1/16/1998 0:00,1998,1,18,6,0,108
10836,ERNSH,1/16/1998 0:00,1998,1,19.5,24,0,468
10836,ERNSH,1/16/1998 0:00,1998,1,34,60,0,2040
10836,ERNSH,1/16/1998 0:00,1998,1,33.25,30,0,997.5
10837,BERGS,1/16/1998 0:00,1998,1,6,6,0,36
10837,BERGS,1/16/1998 0:00,1998,1,18.4,25,0,460
10837,BERGS,1/16/1998 0:00,1998,1,9.5,40,0.25,285
10837,BERGS,1/16/1998 0:00,1998,1,18,21,0.25,283.5
10838,LINOD,1/19/1998 0:00,1998,1,18,4,0.25,54
10838,LINOD,1/19/1998 0:00,1998,1,62.5,25,0.25,1171.88
10838,LINOD,1/19/1998 0:00,1998,1,19,50,0.25,712.5
10839,TRADH,1/19/1998 0:00,1998,1,13.25,30,0.1,357.75
10839,TRADH,1/19/1998 0:00,1998,1,34.8,15,0.1,469.8
10840,LINOD,1/19/1998 0:00,1998,1,14,6,0.2,67.2
10840,LINOD,1/19/1998 0:00,1998,1,18,10,0.2,144
10841,SUPRD,1/20/1998 0:00,1998,1,31,16,0,496
10841,SUPRD,1/20/1998 0:00,1998,1,38,30,0,1140
10841,SUPRD,1/20/1998 0:00,1998,1,55,50,0,2750
10841,SUPRD,1/20/1998 0:00,1998,1,13,15,0,195
10842,TORTU,1/20/1998 0:00,1998,1,21,15,0,315
10842,TORTU,1/20/1998 0:00,1998,1,46,5,0,230
10842,TORTU,1/20/1998 0:00,1998,1,12.5,20,0,250
10842,TORTU,1/20/1998 0:00,1998,1,15,12,0,180
10843,VICTE,1/21/1998 0:00,1998,1,53,4,0.25,159
10844,PICCO,1/21/1998 0:00,1998,1,21,35,0,735
10845,QUICK,1/21/1998 0:00,1998,1,9,70,0.1,567
10845,QUICK,1/21/1998 0:00,1998,1,18,25,0.1,405
10845,QUICK,1/21/1998 0:00,1998,1,14,42,0.1,529.2
10845,QUICK,1/21/1998 0:00,1998,1,13.25,60,0.1,715.5
10845,QUICK,1/21/1998 0:00,1998,1,33.25,48,0,1596
10846,SUPRD,1/22/1998 0:00,1998,1,22,21,0,462
10846,SUPRD,1/22/1998 0:00,1998,1,15,30,0,450
10846,SUPRD,1/22/1998 0:00,1998,1,10,20,0,200
10847,SAVEA,1/22/1998 0:00,1998,1,18,80,0.2,1152
10847,SAVEA,1/22/1998 0:00,1998,1,9.2,12,0.2,88.32
